hos_cd	ins	year	dep_cd	fie_name	invr_intr
2610144	0	2017		消化外	1
2610144	0	2018		消化外	2
2610144	0	2019		消化外	1
2610144	0	2021		消化外	1
2610144	0	2022		消化外	1
2610144	0	2015		皮膚科	1
2610144	0	2018		皮膚科	1
2610144	0	2021		皮膚科	1
2610144	0	2023	21	皮膚科	1
2610144	0	2015		眼科	1
2610144	0	2020		眼科	1
2610144	0	2021		眼科	1
2610144	0	2013		神経内	4
2610144	0	2014		神経内	8
2610144	0	2015		神経内	2
2610144	0	2016		神経内	5
2610144	0	2017		神経内	4
2610144	0	2018		神経内	5
2610144	0	2019		神経内	3
2610144	0	2020		神経内	3
2610144	0	2021		神経内	1
2610144	0	2013		糖尿内	1
2610144	0	2014		糖尿内	1
2610144	0	2017		糖尿内	5
2610144	0	2019		糖尿内	1
2610144	0	2020		糖尿内	2
2610144	0	2021		糖尿内	2
2610144	0	2022		糖尿内	1
2610144	0	2023	06	糖尿内	2
2610144	0	2013		総合診	1
2610144	0	2014		総合診	1
2610144	0	2015		総合診	1
2610144	0	2019		総合診	1
2610144	0	2020		総合診	3
2610144	0	2021		総合診	2
2610144	0	2023	36	総合診	1
2610144	0	2013		耳鼻科	2
2610144	0	2020		耳鼻科	1
2610144	0	2021		耳鼻科	3
2610144	0	2022		耳鼻科	1
2610144	0	2023	25	耳鼻科	1
2610144	0	2013		肝臓内	5
2610144	0	2014		肝臓内	1
2610144	0	2015		肝臓内	1
2610144	0	2016		肝臓内	3
2610144	0	2017		肝臓内	2
2610144	0	2018		肝臓内	1
2610144	0	2020		肝臓内	1
2610144	0	2021		肝臓内	5
2610144	0	2016		胃腸内	3
2610144	0	2017		胃腸内	2
2610144	0	2018		胃腸内	1
2610144	0	2020		胃腸内	1
2610144	0	2013		脳卒中	5
2610144	0	2014		脳卒中	6
2610144	0	2015		脳卒中	2
2610144	0	2016		脳卒中	4
2610144	0	2017		脳卒中	4
2610144	0	2018		脳卒中	5
2610144	0	2019		脳卒中	1
2610144	0	2020		脳卒中	4
2610144	0	2021		脳卒中	5
2610144	0	2022		脳卒中	4
2610144	0	2023	09	脳卒中	3
2610144	0	2022		脳神内	3
2610144	0	2023	02	脳神内	2
2610144	0	2013		脳神外	3
2610144	0	2014		脳神外	4
2610144	0	2015		脳神外	3
2610144	0	2018		脳神外	1
2610144	0	2019		脳神外	2
2610144	0	2020		脳神外	1
2610144	0	2022		脳神外	1
2610144	0	2013		腎臓内	1
2610144	0	2014		腎臓内	2
2610144	0	2015		腎臓内	1
2610144	0	2016		腎臓内	1
2610144	0	2018		腎臓内	3
2610144	0	2019		腎臓内	1
2610144	0	2020		腎臓内	3
2610144	0	2021		腎臓内	3
2610144	0	2023	08	腎臓内	1
2610144	0	2018		臨腫瘍	1
2610144	0	2015		血液内	1
2610144	0	2017		血液内	1
2610144	0	2018		血液内	2
2610144	0	2021		血液内	1
2610144	0	2018		麻酔科	1
2610169	0	2016		リウ膠	1
2610169	0	2018		リハ	1
2610169	0	2022		乳甲外	1
2610169	0	2020		小児科	2
2610169	0	2021		小児科	3
2610169	0	2021		心血外	1
2610169	0	2017		救急科	4
2610169	0	2021		救急科	2
2610169	0	2023	34	救急科	2
2610169	0	2018		整形外	1
2610169	0	2016		歯口外	1
2610169	0	2018		皮膚科	1
2610169	0	2019		皮膚科	2
2610169	0	2020		皮膚科	1
2610169	0	2021		皮膚科	1
2610169	0	2022		皮膚科	7
2610169	0	2023	21	皮膚科	2
2610169	0	2021		眼科	1
2610169	0	2019		糖尿内	1
2610169	0	2022		糖尿内	1
2610169	0	2016		耳鼻科	2
2610169	0	2017		耳鼻科	7
2610169	0	2018		耳鼻科	8
2610169	0	2019		耳鼻科	3
2610169	0	2020		耳鼻科	9
2610169	0	2021		耳鼻科	11
2610169	0	2022		耳鼻科	10
2610169	0	2023	25	耳鼻科	14
2610169	0	2016		胃腸内	1
2610169	0	2022		脳神内	1
2610169	0	2018		脳神外	1
2610169	0	2021		脳神外	1
2610169	0	2021		血液内	1
2610169	0	2020		麻酔科	1
2610169	0	2022		麻酔科	1
2610177	0	2018		リウ膠	1
2610177	0	2020		リウ膠	3
2610177	0	2021		リウ膠	5
2610177	0	2022		リウ膠	4
2610177	0	2023	48	リウ膠	2
2610177	0	2020		リハ	1
2610177	0	2021		リハ	1
2610177	0	2022		リハ	1
2610177	0	2023	31	リハ	1
2610177	0	2018		乳甲外	2
2610177	0	2018		呼吸内	1
2610177	0	2021		呼吸内	1
2610177	0	2020		小児科	2
2610177	0	2021		小児科	1
2610177	0	2021		形成外	1
2610177	0	2022		形成外	2
2610177	0	2013		循環内	1
2610177	0	2017		循環内	1
2610177	0	2020		循環内	1
2610177	0	2021		循環内	3
2610177	0	2018		心血外	1
2610177	0	2022		放核医	1
2610177	0	2023	30	放核医	2
2610177	0	2018		放診断	6
2610177	0	2019		放診断	10
2610177	0	2020		放診断	1
2610177	0	2022		放診断	1
2610177	0	2013		救急科	4
2610177	0	2014		救急科	3
2610177	0	2015		救急科	3
2610177	0	2016		救急科	5
2610177	0	2017		救急科	17
2610177	0	2018		救急科	13
2610177	0	2019		救急科	6
2610177	0	2020		救急科	13
2610177	0	2021		救急科	11
2610177	0	2022		救急科	16
2610177	0	2023	34	救急科	5
2610177	0	2013		整形外	3
2610177	0	2014		整形外	1
2610177	0	2015		整形外	1
2610177	0	2016		整形外	4
2610177	0	2017		整形外	8
2610177	0	2018		整形外	21
2610177	0	2019		整形外	9
2610177	0	2020		整形外	24
2610177	0	2021		整形外	27
2610177	0	2022		整形外	40
2610177	0	2023	18	整形外	21
2610177	0	2019		泌尿器	1
2610177	0	2018		消化外	1
2610177	0	2018		皮膚科	1
2610177	0	2020		神経内	2
2610177	0	2021		神経内	1
2610177	0	2022		糖尿内	1
2610177	0	2023	06	糖尿内	1
2610177	0	2023	36	総合診	1
2610177	0	2014		胃腸内	1
2610177	0	2023	02	脳神内	2
2610177	0	2017		脳神外	1
2610177	0	2018		腎臓内	2
2610177	0	2020		腎臓内	1
2700370	0	2017		リウ膠	1
2700370	0	2022		リウ膠	1
2700370	0	2015		リハ	1
2700370	0	2014		歯口外	2
2700370	0	2015		歯口外	1
2700370	0	2023	32	歯口外	2
2700404	0	2022		リウ膠	1
2700404	0	2020		総合診	1
2700412	0	2013		歯口外	1
2700412	0	2015		歯口外	3
2700412	0	2016		歯口外	4
2700412	0	2017		歯口外	5
2700412	0	2018		歯口外	2
2700412	0	2019		歯口外	2
2700412	0	2020		歯口外	1
2700412	0	2021		歯口外	1
2700412	0	2022		歯口外	4
2700412	0	2023	32	歯口外	1
2700412	0	2022		総合診	1
2700438	0	2014		歯口外	1
2700438	0	2017		歯口外	1
2700453	0	2022		リウ膠	1
2700453	0	2015		歯口外	1
2700453	0	2022		歯口外	1
2700453	0	2015		泌尿器	1
2700495	0	2016		循環内	1
2700495	0	2021		循環内	1
2700495	0	2016		歯口外	1
2700495	0	2017		歯口外	3
2700495	0	2018		歯口外	4
2700495	0	2019		歯口外	2
2700495	0	2020		歯口外	6
2700495	0	2021		歯口外	8
2700495	0	2022		歯口外	2
2700495	0	2023	32	歯口外	2
2700495	0	2013		腎臓内	1
2700495	0	2018		腎臓内	1
2700495	0	2019		腎臓内	1
2700511	0	2016		歯口外	1
2700511	0	2017		歯口外	1
2700511	0	2018		歯口外	1
2700511	0	2019		歯口外	1
2700511	0	2020		歯口外	1
2700511	0	2022		歯口外	3
2700511	0	2023	25	耳鼻科	1
2700511	0	2014		腎臓内	1
2700537	0	2014		歯口外	1
2700537	0	2016		歯口外	2
2700537	0	2017		歯口外	4
2700537	0	2018		歯口外	8
2700537	0	2019		歯口外	3
2700537	0	2021		歯口外	2
2700537	0	2022		歯口外	3
2700537	0	2023	32	歯口外	6
2700552	0	2017		歯口外	2
2700552	0	2018		歯口外	1
2700552	0	2019		歯口外	1
2700552	0	2021		歯口外	1
2700552	0	2023	32	歯口外	1
2700552	0	2019		耳鼻科	1
2700578	0	2014		歯口外	2
2700578	0	2016		歯口外	4
2700578	0	2017		歯口外	2
2700578	0	2019		歯口外	1
2700578	0	2021		歯口外	2
2700578	0	2022		歯口外	4
2700594	0	2016		歯口外	1
2700594	0	2017		歯口外	1
2700594	0	2018		歯口外	1
2700594	0	2020		歯口外	2
2700594	0	2022		歯口外	2
2700663	0	2016		リハ	1
2700663	0	2017		リハ	1
2700663	0	2016		乳甲外	1
2700663	0	2019		乳甲外	1
2700663	0	2022		乳甲外	2
2700663	0	2023	16	乳甲外	1
2700663	0	2018		呼吸内	1
2700663	0	2014		循環内	2
2700663	0	2018		循環内	1
2700663	0	2013		心血外	2
2700663	0	2014		心血外	2
2700663	0	2016		心血外	1
2700663	0	2021		心血外	1
2700663	0	2023	15	心血外	1
2700663	0	2016		救急科	1
2700663	0	2016		整形外	1
2700663	0	2021		整形外	1
2700663	0	2022		整形外	1
2700663	0	2022		泌尿器	1
2700663	0	2016		消化外	1
2700663	0	2023	14	消化外	1
2700663	0	2016		糖尿内	1
2700663	0	2018		糖尿内	3
2700663	0	2016		総合診	1
2700663	0	2022		総合診	1
2700663	0	2015		肝臓内	1
2700663	0	2016		肝臓内	1
2700663	0	2015		胃腸内	2
2700663	0	2016		胃腸内	1
2700663	0	2017		脳卒中	1
2700663	0	2015		腎臓内	5
2700663	0	2016		腎臓内	5
2700663	0	2017		腎臓内	5
2700663	0	2018		腎臓内	6
2700663	0	2023	01	血液内	1
2700747	0	2022		リウ膠	2
2700747	0	2019		小児科	1
2700747	0	2016		心血外	2
2700747	0	2018		心血外	3
2700747	0	2013		神経内	1
2700747	0	2014		胃腸内	1
2700747	0	2014		脳卒中	1
2700747	0	2020		脳卒中	1
2700747	0	2021		脳卒中	1
2700747	0	2023	08	腎臓内	1
2700770	0	2014		乳甲外	1
2700770	0	2013		呼吸内	2
2700770	0	2015		循環内	2
2700770	0	2016		循環内	1
2700770	0	2017		循環内	2
2700770	0	2018		循環内	3
2700770	0	2019		循環内	1
2700770	0	2021		循環内	2
2700770	0	2022		循環内	1
2700770	0	2023	07	循環内	1
2700770	0	2014		心血外	8
2700770	0	2015		心血外	6
2700770	0	2016		心血外	4
2700770	0	2017		心血外	2
2700770	0	2018		心血外	2
2700770	0	2019		心血外	2
2700770	0	2020		心血外	3
2700770	0	2021		心血外	3
2700770	0	2022		心血外	3
2700770	0	2023	15	心血外	2
2700770	0	2021		救急科	1
2700770	0	2018		整形外	5
2700770	0	2020		整形外	3
2700770	0	2022		整形外	1
2700770	0	2016		産婦人	1
2700770	0	2014		神経内	1
2700770	0	2020		神経内	1
2700770	0	2022		糖尿内	1
2700770	0	2018		耳鼻科	1
2700770	0	2017		脳卒中	1
2700770	0	2022		脳卒中	1
2700770	0	2023	09	脳卒中	1
2700770	0	2017		脳神外	1
2700770	0	2022		脳神外	2
2700770	0	2015		腎臓内	1
2700770	0	2016		腎臓内	2
2700770	0	2018		腎臓内	2
2700770	0	2019		腎臓内	1
2700770	0	2021		血液内	1
2710019	0	2013		リウ膠	1
2710019	0	2014		リウ膠	1
2710019	0	2015		リウ膠	1
2710019	0	2017		リウ膠	4
2710019	0	2018		リウ膠	1
2710019	0	2019		リウ膠	3
2710019	0	2020		リウ膠	4
2710019	0	2022		リウ膠	1
2710019	0	2023	48	リウ膠	1
2710019	0	2013		リハ	1
2710019	0	2015		リハ	1
2710019	0	2016		リハ	1
2710019	0	2017		リハ	3
2710019	0	2018		リハ	1
2710019	0	2020		リハ	1
2710019	0	2021		リハ	2
2710019	0	2013		乳甲外	1
2710019	0	2016		乳甲外	3
2710019	0	2020		乳甲外	2
2710019	0	2021		乳甲外	3
2710019	0	2022		乳甲外	12
2710019	0	2023	16	乳甲外	6
2710019	0	2013		呼吸内	7
2710019	0	2014		呼吸内	3
2710019	0	2015		呼吸内	2
2710019	0	2016		呼吸内	4
2710019	0	2017		呼吸内	5
2710019	0	2018		呼吸内	1
2710019	0	2019		呼吸内	1
2710019	0	2020		呼吸内	2
2710019	0	2021		呼吸内	1
2710019	0	2022		呼吸内	4
2710019	0	2017		呼吸外	4
2710019	0	2018		呼吸外	1
2710019	0	2020		呼吸外	2
2710019	0	2021		呼吸外	2
2710019	0	2022		呼吸外	3
2710019	0	2023	13	呼吸外	6
2710019	0	2016		形成外	1
2710019	0	2018		形成外	2
2710019	0	2019		形成外	5
2710019	0	2020		形成外	1
2710019	0	2021		形成外	1
2710019	0	2022		形成外	3
2710019	0	2023	19	形成外	2
2710019	0	2013		循環内	9
2710019	0	2014		循環内	7
2710019	0	2015		循環内	7
2710019	0	2016		循環内	10
2710019	0	2017		循環内	5
2710019	0	2018		循環内	7
2710019	0	2019		循環内	3
2710019	0	2020		循環内	12
2710019	0	2021		循環内	9
2710019	0	2022		循環内	8
2710019	0	2023	07	循環内	3
2710019	0	2016		心療科	1
2710019	0	2017		心療科	1
2710019	0	2013		心血外	10
2710019	0	2014		心血外	7
2710019	0	2015		心血外	15
2710019	0	2016		心血外	8
2710019	0	2017		心血外	12
2710019	0	2018		心血外	10
2710019	0	2019		心血外	5
2710019	0	2020		心血外	14
2710019	0	2021		心血外	7
2710019	0	2022		心血外	12
2710019	0	2023	15	心血外	11
2710019	0	2017		放核医	1
2710019	0	2018		放核医	1
2710019	0	2013		放治療	1
2710019	0	2016		放治療	1
2710019	0	2017		放治療	2
2710019	0	2021		放治療	1
2710019	0	2013		救急科	7
2710019	0	2014		救急科	2
2710019	0	2015		救急科	6
2710019	0	2016		救急科	8
2710019	0	2017		救急科	9
2710019	0	2018		救急科	15
2710019	0	2019		救急科	1
2710019	0	2020		救急科	7
2710019	0	2021		救急科	8
2710019	0	2022		救急科	2
2710019	0	2023	34	救急科	8
2710019	0	2013		整形外	17
2710019	0	2014		整形外	6
2710019	0	2015		整形外	8
2710019	0	2016		整形外	10
2710019	0	2017		整形外	5
2710019	0	2018		整形外	5
2710019	0	2019		整形外	9
2710019	0	2020		整形外	13
2710019	0	2021		整形外	12
2710019	0	2022		整形外	9
2710019	0	2023	18	整形外	2
2710019	0	2017		歯口外	1
2710019	0	2013		泌尿器	4
2710019	0	2014		泌尿器	2
2710019	0	2015		泌尿器	4
2710019	0	2016		泌尿器	3
2710019	0	2017		泌尿器	3
2710019	0	2018		泌尿器	6
2710019	0	2019		泌尿器	1
2710019	0	2020		泌尿器	6
2710019	0	2021		泌尿器	3
2710019	0	2022		泌尿器	2
2710019	0	2023	22	泌尿器	5
2710019	0	2022		消化内	18
2710019	0	2023	50	消化内	21
2710019	0	2013		消化外	2
2710019	0	2014		消化外	5
2710019	0	2015		消化外	7
2710019	0	2016		消化外	7
2710019	0	2017		消化外	2
2710019	0	2018		消化外	2
2710019	0	2020		消化外	2
2710019	0	2021		消化外	4
2710019	0	2022		消化外	4
2710019	0	2023	14	消化外	4
2710019	0	2013		皮膚科	4
2710019	0	2014		皮膚科	4
2710019	0	2015		皮膚科	1
2710019	0	2016		皮膚科	1
2710019	0	2017		皮膚科	15
2710019	0	2018		皮膚科	18
2710019	0	2019		皮膚科	16
2710019	0	2020		皮膚科	16
2710019	0	2021		皮膚科	20
2710019	0	2022		皮膚科	26
2710019	0	2023	21	皮膚科	18
2710019	0	2014		眼科	1
2710019	0	2015		眼科	1
2710019	0	2017		眼科	2
2710019	0	2019		眼科	1
2710019	0	2020		眼科	1
2710019	0	2013		神経内	5
2710019	0	2014		神経内	4
2710019	0	2015		神経内	9
2710019	0	2016		神経内	3
2710019	0	2017		神経内	4
2710019	0	2018		神経内	4
2710019	0	2019		神経内	2
2710019	0	2020		神経内	5
2710019	0	2021		神経内	3
2710019	0	2013		糖尿内	1
2710019	0	2016		糖尿内	2
2710019	0	2017		糖尿内	8
2710019	0	2018		糖尿内	5
2710019	0	2019		糖尿内	1
2710019	0	2020		糖尿内	5
2710019	0	2021		糖尿内	4
2710019	0	2022		糖尿内	3
2710019	0	2023	06	糖尿内	5
2710019	0	2017		総合診	1
2710019	0	2020		総合診	1
2710019	0	2022		総合診	1
2710019	0	2023	36	総合診	2
2710019	0	2017		耳鼻科	3
2710019	0	2018		耳鼻科	1
2710019	0	2020		耳鼻科	2
2710019	0	2021		耳鼻科	1
2710019	0	2022		耳鼻科	1
2710019	0	2023	25	耳鼻科	2
2710019	0	2013		肝臓内	4
2710019	0	2014		肝臓内	5
2710019	0	2016		肝臓内	4
2710019	0	2017		肝臓内	1
2710019	0	2018		肝臓内	4
2710019	0	2019		肝臓内	14
2710019	0	2020		肝臓内	14
2710019	0	2021		肝臓内	17
2710019	0	2013		胃腸内	2
2710019	0	2014		胃腸内	1
2710019	0	2015		胃腸内	1
2710019	0	2016		胃腸内	2
2710019	0	2017		胃腸内	1
2710019	0	2020		胃腸内	1
2710019	0	2014		脳卒中	5
2710019	0	2015		脳卒中	1
2710019	0	2016		脳卒中	1
2710019	0	2017		脳卒中	3
2710019	0	2018		脳卒中	4
2710019	0	2019		脳卒中	1
2710019	0	2020		脳卒中	1
2710019	0	2023	09	脳卒中	3
2710019	0	2022		脳神内	3
2710019	0	2023	02	脳神内	1
2710019	0	2013		脳神外	2
2710019	0	2014		脳神外	1
2710019	0	2015		脳神外	1
2710019	0	2019		脳神外	1
2710019	0	2020		脳神外	1
2710019	0	2021		脳神外	5
2710019	0	2022		脳神外	5
2710019	0	2023	20	脳神外	5
2710019	0	2013		腎臓内	4
2710019	0	2014		腎臓内	11
2710019	0	2015		腎臓内	5
2710019	0	2016		腎臓内	6
2710019	0	2017		腎臓内	12
2710019	0	2018		腎臓内	20
2710019	0	2019		腎臓内	8
2710019	0	2020		腎臓内	8
2710019	0	2021		腎臓内	4
2710019	0	2022		腎臓内	17
2710019	0	2023	08	腎臓内	15
2710019	0	2014		臨腫瘍	1
2710019	0	2017		臨腫瘍	7
2710019	0	2018		臨腫瘍	11
2710019	0	2019		臨腫瘍	6
2710019	0	2020		臨腫瘍	18
2710019	0	2021		臨腫瘍	20
2710019	0	2022		臨腫瘍	26
2710019	0	2023	27	臨腫瘍	8
2710019	0	2014		血液内	2
2710019	0	2015		血液内	1
2710019	0	2016		血液内	2
2710019	0	2017		血液内	2
2710019	0	2018		血液内	2
2710019	0	2019		血液内	1
2710019	0	2020		血液内	9
2710019	0	2021		血液内	6
2710019	0	2022		血液内	7
2710019	0	2023	01	血液内	3
2710023	0	2022		歯口外	1
2710035	0	2014		リウ膠	1
2710035	0	2015		リウ膠	1
2710035	0	2020		リウ膠	1
2710035	0	2022		リウ膠	1
2710035	0	2023	48	リウ膠	1
2710035	0	2016		リハ	1
2710035	0	2013		乳甲外	1
2710035	0	2014		乳甲外	1
2710035	0	2016		乳甲外	1
2710035	0	2015		呼吸内	3
2710035	0	2016		呼吸内	2
2710035	0	2017		呼吸内	3
2710035	0	2019		呼吸内	1
2710035	0	2020		呼吸内	1
2710035	0	2014		循環内	2
2710035	0	2017		循環内	1
2710035	0	2019		循環内	1
2710035	0	2020		循環内	1
2710035	0	2021		循環内	2
2710035	0	2022		循環内	1
2710035	0	2023	07	循環内	2
2710035	0	2013		心療科	1
2710035	0	2014		心療科	1
2710035	0	2016		心療科	2
2710035	0	2017		心療科	4
2710035	0	2018		心療科	2
2710035	0	2019		心療科	1
2710035	0	2020		心療科	1
2710035	0	2021		心療科	1
2710035	0	2022		心療科	1
2710035	0	2023	12	心療科	2
2710035	0	2015		心血外	3
2710035	0	2017		心血外	1
2710035	0	2018		心血外	1
2710035	0	2022		心血外	1
2710035	0	2016		放核医	1
2710035	0	2022		放診断	6
2710035	0	2023	28	放診断	4
2710035	0	2013		救急科	1
2710035	0	2014		救急科	1
2710035	0	2015		救急科	2
2710035	0	2018		救急科	2
2710035	0	2019		救急科	1
2710035	0	2020		救急科	4
2710035	0	2021		救急科	3
2710035	0	2022		救急科	1
2710035	0	2013		整形外	2
2710035	0	2014		整形外	1
2710035	0	2016		整形外	2
2710035	0	2017		整形外	1
2710035	0	2018		整形外	2
2710035	0	2020		整形外	3
2710035	0	2023	18	整形外	2
2710035	0	2016		泌尿器	1
2710035	0	2017		泌尿器	1
2710035	0	2018		泌尿器	1
2710035	0	2019		泌尿器	3
2710035	0	2020		泌尿器	1
2710035	0	2021		泌尿器	2
2710035	0	2023	22	泌尿器	4
2710035	0	2022		消化内	1
2710035	0	2023	50	消化内	5
2710035	0	2013		消化外	1
2710035	0	2015		消化外	2
2710035	0	2016		消化外	1
2710035	0	2017		消化外	1
2710035	0	2020		消化外	1
2710035	0	2021		消化外	1
2710035	0	2023	14	消化外	1
2710035	0	2013		皮膚科	1
2710035	0	2014		皮膚科	10
2710035	0	2015		皮膚科	2
2710035	0	2016		皮膚科	2
2710035	0	2017		皮膚科	6
2710035	0	2018		皮膚科	7
2710035	0	2019		皮膚科	2
2710035	0	2020		皮膚科	7
2710035	0	2021		皮膚科	5
2710035	0	2022		皮膚科	1
2710035	0	2023	21	皮膚科	1
2710035	0	2022		眼科	1
2710035	0	2013		神経内	3
2710035	0	2014		神経内	1
2710035	0	2015		神経内	2
2710035	0	2016		神経内	1
2710035	0	2017		神経内	2
2710035	0	2018		神経内	2
2710035	0	2020		神経内	1
2710035	0	2021		神経内	2
2710035	0	2014		糖尿内	1
2710035	0	2017		糖尿内	1
2710035	0	2020		糖尿内	1
2710035	0	2021		糖尿内	1
2710035	0	2022		糖尿内	2
2710035	0	2023	06	糖尿内	1
2710035	0	2021		総合診	1
2710035	0	2022		総合診	2
2710035	0	2021		耳鼻科	1
2710035	0	2013		肝臓内	1
2710035	0	2014		肝臓内	1
2710035	0	2015		肝臓内	2
2710035	0	2013		脳卒中	1
2710035	0	2019		脳卒中	1
2710035	0	2022		脳神内	4
2710035	0	2023	02	脳神内	2
2710035	0	2023	20	脳神外	1
2710035	0	2017		腎臓内	1
2710035	0	2019		腎臓内	1
2710035	0	2023	08	腎臓内	1
2710035	0	2014		血液内	1
2710035	0	2015		血液内	1
2710050	0	2021		循環内	1
2710050	0	2023	07	循環内	3
2710050	0	2023	15	心血外	1
2710050	0	2022		整形外	1
2710050	0	2020		消化外	1
2710050	0	2023	14	消化外	3
2710050	0	2023	06	糖尿内	1
2710050	0	2021		脳神外	1
2710050	0	2022		血液内	1
2710068	0	2021		リウ膠	1
2710068	0	2020		小児科	1
2710068	0	2023	07	循環内	1
2710068	0	2013		眼科	7
2710068	0	2014		眼科	1
2710068	0	2015		眼科	3
2710068	0	2016		眼科	13
2710068	0	2017		眼科	24
2710068	0	2018		眼科	46
2710068	0	2019		眼科	39
2710068	0	2020		眼科	36
2710068	0	2021		眼科	22
2710068	0	2022		眼科	28
2710068	0	2023	26	眼科	20
2710068	0	2020		糖尿内	1
2710068	0	2019		脳神外	1
2710068	0	2017		腎臓内	1
2710068	0	2019		臨腫瘍	1
2710076	0	2014		リウ膠	1
2710076	0	2017		リウ膠	1
2710076	0	2018		リウ膠	1
2710076	0	2022		リウ膠	1
2710076	0	2015		リハ	1
2710076	0	2018		リハ	2
2710076	0	2013		乳甲外	1
2710076	0	2022		乳甲外	1
2710076	0	2013		呼吸内	1
2710076	0	2016		呼吸内	2
2710076	0	2022		呼吸内	1
2710076	0	2013		呼吸外	10
2710076	0	2014		呼吸外	3
2710076	0	2016		呼吸外	3
2710076	0	2017		呼吸外	2
2710076	0	2018		呼吸外	1
2710076	0	2019		呼吸外	2
2710076	0	2020		呼吸外	4
2710076	0	2021		呼吸外	3
2710076	0	2022		呼吸外	3
2710076	0	2023	13	呼吸外	2
2710076	0	2018		小児科	1
2710076	0	2016		循環内	1
2710076	0	2018		循環内	3
2710076	0	2019		循環内	1
2710076	0	2020		循環内	1
2710076	0	2021		循環内	7
2710076	0	2022		循環内	6
2710076	0	2023	07	循環内	2
2710076	0	2013		心療科	1
2710076	0	2022		心療科	1
2710076	0	2023	12	心療科	1
2710076	0	2013		心血外	5
2710076	0	2014		心血外	3
2710076	0	2015		心血外	4
2710076	0	2016		心血外	6
2710076	0	2017		心血外	8
2710076	0	2018		心血外	4
2710076	0	2019		心血外	4
2710076	0	2020		心血外	4
2710076	0	2021		心血外	3
2710076	0	2022		心血外	3
2710076	0	2020		救急科	1
2710076	0	2014		整形外	1
2710076	0	2015		整形外	1
2710076	0	2016		整形外	1
2710076	0	2019		整形外	3
2710076	0	2020		整形外	1
2710076	0	2023	18	整形外	1
2710076	0	2017		歯口外	1
2710076	0	2014		泌尿器	1
2710076	0	2020		泌尿器	1
2710076	0	2023	22	泌尿器	1
2710076	0	2022		消化内	2
2710076	0	2016		消化外	2
2710076	0	2023	14	消化外	1
2710076	0	2013		神経内	7
2710076	0	2014		神経内	7
2710076	0	2015		神経内	3
2710076	0	2016		神経内	4
2710076	0	2017		神経内	2
2710076	0	2018		神経内	3
2710076	0	2019		神経内	4
2710076	0	2020		神経内	3
2710076	0	2021		神経内	6
2710076	0	2016		糖尿内	1
2710076	0	2021		糖尿内	1
2710076	0	2022		糖尿内	2
2710076	0	2020		総合診	1
2710076	0	2017		肝臓内	1
2710076	0	2013		胃腸内	2
2710076	0	2014		胃腸内	1
2710076	0	2013		脳卒中	2
2710076	0	2014		脳卒中	1
2710076	0	2020		脳卒中	1
2710076	0	2022		脳神内	4
2710076	0	2023	02	脳神内	5
2710076	0	2016		脳神外	1
2710076	0	2017		脳神外	1
2710076	0	2021		脳神外	2
2710076	0	2023	20	脳神外	1
2710076	0	2015		腎臓内	1
2710076	0	2016		腎臓内	5
2710076	0	2017		腎臓内	9
2710076	0	2021		腎臓内	1
2710076	0	2018		血液内	2
2710076	0	2022		血液内	1
2710076	0	2023	01	血液内	2
2710084	0	2017		乳甲外	1
2710084	0	2016		呼吸内	1
2710084	0	2013		循環内	1
2710084	0	2016		循環内	2
2710084	0	2017		循環内	1
2710084	0	2018		循環内	2
2710084	0	2020		循環内	1
2710084	0	2020		心血外	1
2710084	0	2021		心血外	2
2710084	0	2022		心血外	1
2710084	0	2023	15	心血外	1
2710084	0	2021		救急科	1
2710084	0	2015		整形外	1
2710084	0	2016		整形外	1
2710084	0	2023	50	消化内	1
2710084	0	2015		消化外	1
2710084	0	2014		神経内	3
2710084	0	2019		糖尿内	1
2710084	0	2021		糖尿内	3
2710084	0	2014		総合診	1
2710084	0	2014		胃腸内	1
2710084	0	2016		脳卒中	2
2710084	0	2017		脳卒中	1
2710084	0	2018		脳卒中	1
2710084	0	2020		脳卒中	1
2710084	0	2016		脳神外	1
2710084	0	2022		脳神外	1
2710084	0	2023	20	脳神外	1
2710084	0	2018		腎臓内	1
2710084	0	2020		腎臓内	2
2710100	0	2014		リウ膠	2
2710100	0	2016		リウ膠	1
2710100	0	2019		リウ膠	2
2710100	0	2020		リウ膠	1
2710100	0	2022		リウ膠	1
2710100	0	2018		リハ	1
2710100	0	2022		乳甲外	2
2710100	0	2018		呼吸内	1
2710100	0	2021		呼吸内	2
2710100	0	2021		形成外	1
2710100	0	2013		循環内	1
2710100	0	2014		循環内	2
2710100	0	2015		循環内	1
2710100	0	2016		循環内	1
2710100	0	2017		循環内	1
2710100	0	2018		循環内	1
2710100	0	2020		循環内	1
2710100	0	2023	07	循環内	3
2710100	0	2015		心血外	1
2710100	0	2016		心血外	2
2710100	0	2017		心血外	3
2710100	0	2018		心血外	2
2710100	0	2019		心血外	1
2710100	0	2020		心血外	2
2710100	0	2021		心血外	2
2710100	0	2022		心血外	2
2710100	0	2019		救急科	1
2710100	0	2020		救急科	1
2710100	0	2021		救急科	1
2710100	0	2014		整形外	1
2710100	0	2015		整形外	1
2710100	0	2020		泌尿器	1
2710100	0	2022		泌尿器	1
2710100	0	2022		消化内	1
2710100	0	2023	50	消化内	1
2710100	0	2021		産婦人	1
2710100	0	2017		神経内	1
2710100	0	2021		神経内	2
2710100	0	2014		糖尿内	1
2710100	0	2017		糖尿内	1
