医療機関CD,病院区分,年度,診療年月日,科コード,診療科,紹介件数
2610025,0,2024,2024-08-22,14,消化外,1
2610025,0,2024,2024-12-16,6,糖尿内,1
2610025,0,2024,2025-01-24,6,糖尿内,1
2610025,0,2024,2024-12-16,20,脳神外,1
2610033,0,2024,2025-01-14,32,歯口外,1
2610102,0,2024,2025-01-15,48,リウ膠,1
2610102,0,2024,2024-11-01,16,乳甲外,1
2610102,0,2024,2024-06-27,5,呼吸内,1
2610102,0,2024,2024-12-18,5,呼吸内,1
2610102,0,2024,2024-06-22,10,小児科,1
2610102,0,2024,2024-05-01,19,形成外,1
2610102,0,2024,2024-05-17,7,循環内,1
2610102,0,2024,2025-01-22,7,循環内,1
2610102,0,2024,2025-03-10,7,循環内,1
2610102,0,2024,2024-06-25,28,放診断,1
2610102,0,2024,2024-08-19,28,放診断,1
2610102,0,2024,2025-01-28,28,放診断,1
2610102,0,2024,2025-02-07,28,放診断,1
2610102,0,2024,2024-07-21,34,救急科,1
2610102,0,2024,2024-11-29,34,救急科,1
2610102,0,2024,2024-06-04,18,整形外,1
2610102,0,2024,2024-07-04,18,整形外,1
2610102,0,2024,2024-08-17,50,消化内,1
2610102,0,2024,2024-05-07,14,消化外,1
2610102,0,2024,2024-08-22,14,消化外,1
2610102,0,2024,2025-02-17,2,脳神内,1
2610128,0,2024,2024-07-25,48,リウ膠,1
2610128,0,2024,2024-10-29,48,リウ膠,1
2610128,0,2024,2024-07-10,16,乳甲外,1
2610128,0,2024,2024-07-19,16,乳甲外,1
2610128,0,2024,2024-06-03,10,小児科,1
2610128,0,2024,2024-06-12,10,小児科,1
2610128,0,2024,2024-06-14,10,小児科,1
2610128,0,2024,2024-06-27,10,小児科,1
2610128,0,2024,2024-10-03,10,小児科,1
2610128,0,2024,2024-10-20,10,小児科,1
2610128,0,2024,2024-12-29,10,小児科,1
2610128,0,2024,2025-03-02,10,小児科,1
2610128,0,2024,2025-01-20,19,形成外,2
2610128,0,2024,2024-05-01,7,循環内,1
2610128,0,2024,2024-05-17,7,循環内,1
2610128,0,2024,2024-06-07,7,循環内,1
2610128,0,2024,2024-07-03,7,循環内,1
2610128,0,2024,2024-10-21,7,循環内,1
2610128,0,2024,2024-12-06,7,循環内,1
2610128,0,2024,2024-12-29,7,循環内,1
2610128,0,2024,2025-02-03,7,循環内,1
2610128,0,2024,2025-03-05,7,循環内,1
2610128,0,2024,2025-03-31,7,循環内,1
2610128,0,2024,2024-06-05,12,心療科,1
2610128,0,2024,2025-03-19,12,心療科,1
2610128,0,2024,2024-11-20,15,心血外,1
2610128,0,2024,2024-11-17,34,救急科,1
2610128,0,2024,2024-12-16,34,救急科,1
2610128,0,2024,2024-06-10,18,整形外,1
2610128,0,2024,2024-10-29,18,整形外,1
2610128,0,2024,2024-12-04,18,整形外,1
2610128,0,2024,2024-12-11,18,整形外,1
2610128,0,2024,2025-02-26,18,整形外,1
2610128,0,2024,2024-11-20,22,泌尿器,1
2610128,0,2024,2024-08-01,50,消化内,1
2610128,0,2024,2025-02-07,50,消化内,1
2610128,0,2024,2024-06-10,14,消化外,1
2610128,0,2024,2025-03-24,14,消化外,1
2610128,0,2024,2024-06-27,43,産婦人,1
2610128,0,2024,2024-10-08,43,産婦人,1
2610128,0,2024,2024-05-23,21,皮膚科,1
2610128,0,2024,2024-05-22,36,総合診,1
2610128,0,2024,2025-01-17,36,総合診,1
2610128,0,2024,2024-12-06,25,耳鼻科,1
2610128,0,2024,2024-12-11,25,耳鼻科,1
2610128,0,2024,2024-12-23,25,耳鼻科,1
2610128,0,2024,2025-02-19,25,耳鼻科,1
2610128,0,2024,2024-06-17,9,脳卒中,1
2610128,0,2024,2024-08-05,9,脳卒中,2
2610128,0,2024,2024-10-12,9,脳卒中,1
2610128,0,2024,2025-01-20,9,脳卒中,1
2610128,0,2024,2024-12-21,2,脳神内,1
2610128,0,2024,2025-02-07,2,脳神内,1
2610128,0,2024,2025-03-12,2,脳神内,1
2610128,0,2024,2024-12-23,8,腎臓内,1
2610128,0,2024,2025-01-17,8,腎臓内,1
2610136,0,2024,2024-07-19,32,歯口外,1
2610136,0,2024,2025-01-24,2,脳神内,1
2610144,0,2024,2024-06-19,16,乳甲外,1
2610144,0,2024,2024-07-08,16,乳甲外,1
2610144,0,2024,2024-07-10,5,呼吸内,1
2610144,0,2024,2024-06-18,13,呼吸外,1
2610144,0,2024,2024-08-01,19,形成外,1
2610144,0,2024,2024-08-08,19,形成外,1
2610144,0,2024,2024-08-29,19,形成外,1
2610144,0,2024,2024-05-30,7,循環内,1
2610144,0,2024,2024-06-24,7,循環内,1
2610144,0,2024,2024-07-22,7,循環内,1
2610144,0,2024,2024-07-25,7,循環内,1
2610144,0,2024,2024-12-02,7,循環内,1
2610144,0,2024,2024-12-17,7,循環内,1
2610144,0,2024,2024-12-24,7,循環内,1
2610144,0,2024,2024-12-25,7,循環内,1
2610144,0,2024,2025-01-20,7,循環内,1
2610144,0,2024,2024-11-01,15,心血外,1
2610144,0,2024,2024-06-05,34,救急科,1
2610144,0,2024,2025-02-24,34,救急科,1
2610144,0,2024,2025-02-25,34,救急科,1
2610144,0,2024,2025-03-13,34,救急科,1
2610144,0,2024,2024-05-08,18,整形外,1
2610144,0,2024,2024-08-07,18,整形外,1
2610144,0,2024,2024-10-02,18,整形外,1
2610144,0,2024,2024-11-21,18,整形外,1
2610144,0,2024,2025-03-01,18,整形外,1
2610144,0,2024,2025-03-24,18,整形外,1
2610144,0,2024,2024-08-30,32,歯口外,1
2610144,0,2024,2024-11-29,32,歯口外,1
2610144,0,2024,2024-05-09,22,泌尿器,1
2610144,0,2024,2024-08-20,22,泌尿器,1
2610144,0,2024,2024-08-27,22,泌尿器,1
2610144,0,2024,2024-11-19,22,泌尿器,1
2610144,0,2024,2024-12-19,22,泌尿器,1
2610144,0,2024,2025-01-06,22,泌尿器,1
2610144,0,2024,2025-02-26,22,泌尿器,1
2610144,0,2024,2024-06-22,50,消化内,1
2610144,0,2024,2024-06-28,50,消化内,1
2610144,0,2024,2024-07-03,50,消化内,1
2610144,0,2024,2024-07-27,50,消化内,1
2610144,0,2024,2024-08-08,50,消化内,1
2610144,0,2024,2024-08-16,50,消化内,1
2610144,0,2024,2024-10-04,50,消化内,1
2610144,0,2024,2024-11-11,50,消化内,1
2610144,0,2024,2025-01-10,50,消化内,1
2610144,0,2024,2025-01-11,50,消化内,1
2610144,0,2024,2024-07-05,14,消化外,1
2610144,0,2024,2024-10-29,43,産婦人,1
2610144,0,2024,2025-01-20,43,産婦人,1
2610144,0,2024,2024-06-04,26,眼科,1
2610144,0,2024,2024-08-29,26,眼科,1
2610144,0,2024,2024-06-11,36,総合診,1
2610144,0,2024,2024-11-14,36,総合診,1
2610144,0,2024,2024-12-10,36,総合診,1
2610144,0,2024,2025-02-10,36,総合診,1
2610144,0,2024,2024-11-01,25,耳鼻科,1
2610144,0,2024,2024-12-07,9,脳卒中,1
2610144,0,2024,2024-05-25,2,脳神内,1
2610144,0,2024,2024-06-06,2,脳神内,1
2610144,0,2024,2024-06-27,2,脳神内,1
2610144,0,2024,2024-07-18,2,脳神内,1
2610144,0,2024,2024-10-28,2,脳神内,1
2610144,0,2024,2024-10-30,2,脳神内,1
2610144,0,2024,2024-11-22,2,脳神内,1
2610144,0,2024,2025-01-29,2,脳神内,1
2610144,0,2024,2025-02-03,2,脳神内,1
2610144,0,2024,2024-08-01,20,脳神外,2
2610144,0,2024,2024-10-11,20,脳神外,1
2610144,0,2024,2025-01-27,20,脳神外,1
2610144,0,2024,2024-07-24,1,血液内,1
2610144,0,2024,2024-08-19,37,麻酔科,1
2610169,0,2024,2024-06-26,19,形成外,1
2610169,0,2024,2024-11-19,19,形成外,1
2610169,0,2024,2024-08-30,12,心療科,1
2610169,0,2024,2024-06-21,15,心血外,1
2610169,0,2024,2024-05-20,34,救急科,1
2610169,0,2024,2024-10-25,34,救急科,1
2610169,0,2024,2025-03-13,34,救急科,1
2610169,0,2024,2024-05-13,21,皮膚科,1
2610169,0,2024,2024-05-17,21,皮膚科,1
2610169,0,2024,2024-05-22,21,皮膚科,1
2610169,0,2024,2024-05-24,21,皮膚科,1
2610169,0,2024,2024-05-29,21,皮膚科,1
2610169,0,2024,2024-06-11,21,皮膚科,1
2610169,0,2024,2024-06-13,21,皮膚科,1
2610169,0,2024,2024-06-18,21,皮膚科,1
2610169,0,2024,2024-06-21,21,皮膚科,1
2610169,0,2024,2024-06-25,21,皮膚科,1
2610169,0,2024,2024-07-09,21,皮膚科,2
2610169,0,2024,2024-07-16,21,皮膚科,1
2610169,0,2024,2024-07-22,21,皮膚科,1
2610169,0,2024,2024-08-02,21,皮膚科,1
2610169,0,2024,2024-08-16,21,皮膚科,1
2610169,0,2024,2024-08-23,21,皮膚科,1
2610169,0,2024,2024-08-26,21,皮膚科,2
2610169,0,2024,2024-10-08,21,皮膚科,2
2610169,0,2024,2024-10-11,21,皮膚科,2
2610169,0,2024,2024-10-17,21,皮膚科,1
2610169,0,2024,2024-10-31,21,皮膚科,1
2610169,0,2024,2024-11-06,21,皮膚科,1
2610169,0,2024,2024-11-11,21,皮膚科,2
2610169,0,2024,2024-11-20,21,皮膚科,1
2610169,0,2024,2024-11-26,21,皮膚科,1
2610169,0,2024,2024-12-03,21,皮膚科,1
2610169,0,2024,2024-12-27,21,皮膚科,1
2610169,0,2024,2025-01-22,21,皮膚科,1
2610169,0,2024,2025-01-28,21,皮膚科,1
2610169,0,2024,2025-02-20,21,皮膚科,1
2610169,0,2024,2025-02-28,21,皮膚科,1
2610169,0,2024,2025-03-07,21,皮膚科,1
2610169,0,2024,2024-05-13,25,耳鼻科,1
2610169,0,2024,2024-05-22,25,耳鼻科,1
2610169,0,2024,2024-06-03,25,耳鼻科,1
2610169,0,2024,2024-06-12,25,耳鼻科,2
2610169,0,2024,2024-06-14,25,耳鼻科,1
2610169,0,2024,2024-06-17,25,耳鼻科,1
2610169,0,2024,2024-06-19,25,耳鼻科,2
2610169,0,2024,2024-06-21,25,耳鼻科,1
2610169,0,2024,2024-06-26,25,耳鼻科,1
2610169,0,2024,2024-07-01,25,耳鼻科,1
2610169,0,2024,2024-07-03,25,耳鼻科,1
2610169,0,2024,2024-07-08,25,耳鼻科,1
2610169,0,2024,2024-07-17,25,耳鼻科,1
2610169,0,2024,2024-07-20,25,耳鼻科,1
2610169,0,2024,2024-07-22,25,耳鼻科,2
2610169,0,2024,2024-07-31,25,耳鼻科,1
2610169,0,2024,2024-08-01,25,耳鼻科,1
2610169,0,2024,2024-08-02,25,耳鼻科,1
2610169,0,2024,2024-08-05,25,耳鼻科,1
2610169,0,2024,2024-08-07,25,耳鼻科,2
2610169,0,2024,2024-08-09,25,耳鼻科,2
2610169,0,2024,2024-08-14,25,耳鼻科,1
2610169,0,2024,2024-08-16,25,耳鼻科,1
2610169,0,2024,2024-08-26,25,耳鼻科,2
2610169,0,2024,2024-08-28,25,耳鼻科,1
2610169,0,2024,2024-08-30,25,耳鼻科,1
2610169,0,2024,2024-10-11,25,耳鼻科,2
2610169,0,2024,2024-10-21,25,耳鼻科,1
2610169,0,2024,2024-10-23,25,耳鼻科,1
2610169,0,2024,2024-11-06,25,耳鼻科,2
2610169,0,2024,2024-11-08,25,耳鼻科,1
2610169,0,2024,2024-11-18,25,耳鼻科,1
2610169,0,2024,2024-11-21,25,耳鼻科,1
2610169,0,2024,2024-11-29,25,耳鼻科,2
2610169,0,2024,2024-12-04,25,耳鼻科,1
2610169,0,2024,2024-12-09,25,耳鼻科,1
2610169,0,2024,2024-12-13,25,耳鼻科,1
2610169,0,2024,2024-12-23,25,耳鼻科,1
2610169,0,2024,2025-01-10,25,耳鼻科,1
2610169,0,2024,2025-01-15,25,耳鼻科,1
2610169,0,2024,2025-01-20,25,耳鼻科,1
2610169,0,2024,2025-01-22,25,耳鼻科,2
2610169,0,2024,2025-01-27,25,耳鼻科,1
2610169,0,2024,2025-02-08,25,耳鼻科,1
2610169,0,2024,2025-02-12,25,耳鼻科,1
2610169,0,2024,2025-02-26,25,耳鼻科,2
2610169,0,2024,2025-03-03,25,耳鼻科,2
2610169,0,2024,2025-03-04,25,耳鼻科,1
2610169,0,2024,2025-03-05,25,耳鼻科,1
2610169,0,2024,2025-03-17,25,耳鼻科,2
2610169,0,2024,2025-03-19,25,耳鼻科,1
2610169,0,2024,2025-03-31,25,耳鼻科,2
2610169,0,2024,2024-11-01,2,脳神内,1
2610169,0,2024,2025-02-13,2,脳神内,1
2610169,0,2024,2024-10-11,20,脳神外,1
2610177,0,2024,2024-07-10,48,リウ膠,1
2610177,0,2024,2024-07-16,48,リウ膠,1
2610177,0,2024,2024-10-01,48,リウ膠,1
2610177,0,2024,2024-10-23,48,リウ膠,1
2610177,0,2024,2024-12-24,48,リウ膠,1
2610177,0,2024,2024-08-02,31,リハ,1
2610177,0,2024,2024-08-19,19,形成外,1
2610177,0,2024,2024-07-22,7,循環内,1
2610177,0,2024,2024-05-01,18,整形外,1
2610177,0,2024,2024-05-13,18,整形外,1
2610177,0,2024,2024-06-12,18,整形外,1
2610177,0,2024,2024-06-24,18,整形外,1
2610177,0,2024,2024-06-25,18,整形外,1
2610177,0,2024,2024-06-26,18,整形外,1
2610177,0,2024,2024-07-09,18,整形外,1
2610177,0,2024,2024-07-11,18,整形外,1
2610177,0,2024,2024-08-13,18,整形外,1
2610177,0,2024,2024-08-21,18,整形外,1
2610177,0,2024,2024-10-01,18,整形外,1
2610177,0,2024,2024-10-03,18,整形外,1
2610177,0,2024,2024-10-18,18,整形外,1
2610177,0,2024,2024-10-28,18,整形外,1
2610177,0,2024,2024-10-30,18,整形外,1
2610177,0,2024,2024-11-06,18,整形外,2
2610177,0,2024,2024-11-15,18,整形外,1
2610177,0,2024,2024-11-22,18,整形外,1
2610177,0,2024,2024-11-25,18,整形外,1
2610177,0,2024,2024-11-28,18,整形外,1
2610177,0,2024,2024-12-04,18,整形外,1
2610177,0,2024,2024-12-10,18,整形外,2
2610177,0,2024,2024-12-19,18,整形外,1
2610177,0,2024,2024-12-25,18,整形外,1
2610177,0,2024,2025-01-21,18,整形外,2
2610177,0,2024,2025-01-24,18,整形外,2
2610177,0,2024,2025-01-29,18,整形外,1
2610177,0,2024,2025-02-05,18,整形外,1
2610177,0,2024,2025-02-19,18,整形外,1
2610177,0,2024,2025-02-25,18,整形外,1
2610177,0,2024,2025-03-04,18,整形外,1
2610177,0,2024,2025-03-06,18,整形外,1
2610177,0,2024,2025-03-07,18,整形外,2
2610177,0,2024,2025-03-14,18,整形外,1
2610177,0,2024,2025-03-18,18,整形外,2
2610177,0,2024,2025-03-19,18,整形外,1
2610177,0,2024,2025-03-21,18,整形外,1
2610177,0,2024,2024-05-02,22,泌尿器,1
2610177,0,2024,2025-03-18,43,産婦人,1
2610177,0,2024,2024-08-19,21,皮膚科,1
2610177,0,2024,2024-11-29,36,総合診,1
2610177,0,2024,2024-07-11,2,脳神内,1
2610177,0,2024,2024-07-25,2,脳神内,1
2610177,0,2024,2024-08-28,2,脳神内,1
2610177,0,2024,2025-01-21,2,脳神内,1
2610185,0,2024,2025-02-03,7,循環内,1
2610185,0,2024,2024-12-06,15,心血外,1
2700404,0,2024,2024-12-27,32,歯口外,1
2700412,0,2024,2024-05-10,34,救急科,1
2700495,0,2024,2024-05-29,32,歯口外,1
2700495,0,2024,2024-06-17,32,歯口外,1
2700495,0,2024,2024-12-16,32,歯口外,1
2700495,0,2024,2025-02-03,32,歯口外,1
2700495,0,2024,2024-05-14,21,皮膚科,1
2700495,0,2024,2024-08-19,25,耳鼻科,1
2700511,0,2024,2024-05-11,32,歯口外,1
2700511,0,2024,2025-01-08,32,歯口外,1
2700511,0,2024,2025-03-21,32,歯口外,1
2700511,0,2024,2025-03-28,32,歯口外,1
2700537,0,2024,2024-05-15,32,歯口外,1
2700537,0,2024,2024-07-17,32,歯口外,1
2700537,0,2024,2024-10-23,32,歯口外,1
2700537,0,2024,2024-10-25,32,歯口外,1
2700537,0,2024,2024-12-25,32,歯口外,1
2700552,0,2024,2024-05-14,32,歯口外,1
2700578,0,2024,2024-12-09,32,歯口外,1
2700594,0,2024,2024-07-02,32,歯口外,1
2700594,0,2024,2024-10-02,32,歯口外,1
2700594,0,2024,2024-11-27,32,歯口外,1
2700663,0,2024,2024-10-17,16,乳甲外,1
2700663,0,2024,2024-08-30,7,循環内,1
2700770,0,2024,2025-03-19,5,呼吸内,1
2700770,0,2024,2024-05-06,34,救急科,1
2700770,0,2024,2024-12-12,50,消化内,1
2700770,0,2024,2025-02-26,25,耳鼻科,1
2710018,0,2024,2024-12-20,15,心血外,1
2710018,0,2024,2024-12-25,15,心血外,1
2710019,0,2024,2024-11-08,48,リウ膠,1
2710019,0,2024,2025-02-18,48,リウ膠,1
2710019,0,2024,2025-03-27,48,リウ膠,1
2710019,0,2024,2024-05-01,16,乳甲外,1
2710019,0,2024,2024-07-03,16,乳甲外,1
2710019,0,2024,2024-07-05,16,乳甲外,1
2710019,0,2024,2024-07-11,16,乳甲外,1
2710019,0,2024,2024-07-17,16,乳甲外,1
2710019,0,2024,2024-07-19,16,乳甲外,1
2710019,0,2024,2024-08-23,16,乳甲外,1
2710019,0,2024,2024-10-11,16,乳甲外,1
2710019,0,2024,2024-11-06,16,乳甲外,1
2710019,0,2024,2024-11-12,16,乳甲外,1
2710019,0,2024,2024-11-22,16,乳甲外,1
2710019,0,2024,2024-12-06,16,乳甲外,1
2710019,0,2024,2024-12-25,16,乳甲外,1
2710019,0,2024,2025-01-07,16,乳甲外,1
2710019,0,2024,2025-01-22,16,乳甲外,1
2710019,0,2024,2025-02-12,16,乳甲外,1
2710019,0,2024,2025-02-28,16,乳甲外,1
2710019,0,2024,2025-03-05,16,乳甲外,1
2710019,0,2024,2025-03-12,16,乳甲外,1
2710019,0,2024,2025-03-19,16,乳甲外,1
2710019,0,2024,2024-07-01,5,呼吸内,1
2710019,0,2024,2024-10-02,5,呼吸内,1
2710019,0,2024,2024-06-05,13,呼吸外,1
2710019,0,2024,2024-08-21,13,呼吸外,1
2710019,0,2024,2024-12-05,13,呼吸外,1
2710019,0,2024,2024-12-27,13,呼吸外,1
2710019,0,2024,2025-03-08,19,形成外,1
2710019,0,2024,2024-06-26,7,循環内,1
2710019,0,2024,2024-07-01,7,循環内,1
2710019,0,2024,2024-10-30,7,循環内,1
2710019,0,2024,2024-11-14,7,循環内,1
2710019,0,2024,2025-01-06,7,循環内,1
2710019,0,2024,2024-07-12,15,心血外,1
2710019,0,2024,2025-02-21,15,心血外,1
2710019,0,2024,2024-08-04,34,救急科,1
2710019,0,2024,2024-11-04,34,救急科,1
2710019,0,2024,2024-08-28,18,整形外,1
2710019,0,2024,2024-11-06,18,整形外,1
2710019,0,2024,2024-12-11,18,整形外,1
2710019,0,2024,2025-02-03,18,整形外,1
2710019,0,2024,2025-02-06,18,整形外,1
2710019,0,2024,2025-03-04,18,整形外,1
2710019,0,2024,2025-03-05,18,整形外,1
2710019,0,2024,2024-07-26,32,歯口外,1
2710019,0,2024,2025-02-03,32,歯口外,1
2710019,0,2024,2024-05-07,50,消化内,1
2710019,0,2024,2024-05-10,50,消化内,1
2710019,0,2024,2024-05-13,50,消化内,1
2710019,0,2024,2024-05-23,50,消化内,1
2710019,0,2024,2024-05-27,50,消化内,1
2710019,0,2024,2024-07-11,50,消化内,1
2710019,0,2024,2024-07-25,50,消化内,1
2710019,0,2024,2024-07-29,50,消化内,1
2710019,0,2024,2024-08-05,50,消化内,1
2710019,0,2024,2024-08-06,50,消化内,1
2710019,0,2024,2024-08-09,50,消化内,1
2710019,0,2024,2024-08-13,50,消化内,1
2710019,0,2024,2024-08-16,50,消化内,1
2710019,0,2024,2024-08-21,50,消化内,1
2710019,0,2024,2024-08-22,50,消化内,1
2710019,0,2024,2024-10-28,50,消化内,1
2710019,0,2024,2024-11-05,50,消化内,1
2710019,0,2024,2024-11-14,50,消化内,1
2710019,0,2024,2024-11-18,50,消化内,1
2710019,0,2024,2024-11-24,50,消化内,1
2710019,0,2024,2024-12-05,50,消化内,1
2710019,0,2024,2024-12-09,50,消化内,1
2710019,0,2024,2024-12-12,50,消化内,1
2710019,0,2024,2024-12-17,50,消化内,1
2710019,0,2024,2024-12-24,50,消化内,1
2710019,0,2024,2025-01-14,50,消化内,1
2710019,0,2024,2025-01-15,50,消化内,1
2710019,0,2024,2025-02-03,50,消化内,1
2710019,0,2024,2025-02-10,50,消化内,1
2710019,0,2024,2025-02-26,50,消化内,1
2710019,0,2024,2024-10-28,14,消化外,1
2710019,0,2024,2024-11-26,14,消化外,1
2710019,0,2024,2025-03-11,14,消化外,1
2710019,0,2024,2025-03-23,14,消化外,1
2710019,0,2024,2025-01-10,43,産婦人,1
2710019,0,2024,2024-05-07,21,皮膚科,1
2710019,0,2024,2024-05-31,21,皮膚科,1
2710019,0,2024,2024-06-06,21,皮膚科,1
2710019,0,2024,2024-06-10,21,皮膚科,1
2710019,0,2024,2024-07-04,21,皮膚科,1
2710019,0,2024,2024-07-08,21,皮膚科,2
2710019,0,2024,2024-07-22,21,皮膚科,1
2710019,0,2024,2024-08-19,21,皮膚科,1
2710019,0,2024,2024-10-01,21,皮膚科,1
2710019,0,2024,2024-10-16,21,皮膚科,1
2710019,0,2024,2024-10-18,21,皮膚科,1
2710019,0,2024,2024-10-21,21,皮膚科,1
2710019,0,2024,2024-11-20,21,皮膚科,1
2710019,0,2024,2024-11-26,21,皮膚科,1
2710019,0,2024,2024-12-09,21,皮膚科,1
2710019,0,2024,2024-12-10,21,皮膚科,1
2710019,0,2024,2024-12-19,21,皮膚科,1
2710019,0,2024,2025-01-10,21,皮膚科,1
2710019,0,2024,2025-01-14,21,皮膚科,1
2710019,0,2024,2025-01-15,21,皮膚科,1
2710019,0,2024,2025-01-31,21,皮膚科,1
2710019,0,2024,2025-02-03,21,皮膚科,1
2710019,0,2024,2025-02-04,21,皮膚科,1
2710019,0,2024,2025-02-12,21,皮膚科,1
2710019,0,2024,2025-02-14,21,皮膚科,1
2710019,0,2024,2025-03-03,21,皮膚科,1
2710019,0,2024,2025-03-07,21,皮膚科,1
2710019,0,2024,2025-03-25,21,皮膚科,1
2710019,0,2024,2025-03-28,21,皮膚科,1
2710019,0,2024,2024-06-05,6,糖尿内,1
2710019,0,2024,2024-06-14,36,総合診,1
2710019,0,2024,2024-05-10,25,耳鼻科,1
2710019,0,2024,2024-06-05,25,耳鼻科,1
2710019,0,2024,2025-01-17,25,耳鼻科,1
2710019,0,2024,2024-05-11,9,脳卒中,1
2710019,0,2024,2024-07-03,9,脳卒中,1
2710019,0,2024,2024-07-10,9,脳卒中,1
2710019,0,2024,2025-02-12,9,脳卒中,1
2710019,0,2024,2025-01-16,2,脳神内,1
2710019,0,2024,2024-08-16,20,脳神外,1
2710019,0,2024,2025-03-22,20,脳神外,1
2710019,0,2024,2024-05-10,8,腎臓内,1
2710019,0,2024,2024-05-24,8,腎臓内,1
2710019,0,2024,2024-06-12,8,腎臓内,1
2710019,0,2024,2024-06-21,8,腎臓内,1
2710019,0,2024,2024-07-19,8,腎臓内,1
2710019,0,2024,2024-07-26,8,腎臓内,1
2710019,0,2024,2024-08-07,8,腎臓内,1
2710019,0,2024,2024-08-09,8,腎臓内,1
2710019,0,2024,2024-10-11,8,腎臓内,2
2710019,0,2024,2024-10-24,8,腎臓内,1
2710019,0,2024,2024-11-01,8,腎臓内,1
2710019,0,2024,2025-01-10,8,腎臓内,1
2710019,0,2024,2025-01-31,8,腎臓内,1
2710019,0,2024,2025-02-14,8,腎臓内,1
2710019,0,2024,2025-02-21,8,腎臓内,1
2710019,0,2024,2025-02-28,8,腎臓内,1
2710019,0,2024,2025-03-22,8,腎臓内,1
2710019,0,2024,2024-05-27,27,臨腫瘍,1
2710019,0,2024,2024-06-25,27,臨腫瘍,1
2710019,0,2024,2024-10-17,27,臨腫瘍,1
2710019,0,2024,2024-12-17,27,臨腫瘍,1
2710019,0,2024,2024-10-04,1,血液内,1
2710019,0,2024,2025-02-28,1,血液内,1
2710019,0,2024,2025-03-06,1,血液内,1
2710035,0,2024,2024-07-17,31,リハ,1
2710035,0,2024,2025-01-22,28,放診断,1
2710035,0,2024,2025-02-19,28,放診断,1
2710035,0,2024,2025-03-28,18,整形外,1
2710035,0,2024,2024-06-25,50,消化内,1
2710035,0,2024,2025-02-12,50,消化内,1
2710035,0,2024,2024-06-04,14,消化外,1
2710035,0,2024,2025-02-27,21,皮膚科,1
2710035,0,2024,2024-12-09,36,総合診,1
2710035,0,2024,2024-07-08,2,脳神内,1
2710035,0,2024,2024-10-02,2,脳神内,1
2710035,0,2024,2025-01-06,2,脳神内,1
2710035,0,2024,2024-06-21,8,腎臓内,1
2710050,0,2024,2024-07-05,16,乳甲外,1
2710050,0,2024,2024-05-07,5,呼吸内,1
2710050,0,2024,2024-05-14,5,呼吸内,1
2710050,0,2024,2024-05-17,5,呼吸内,1
2710050,0,2024,2024-10-22,50,消化内,1
2710050,0,2024,2024-11-12,50,消化内,1
2710050,0,2024,2024-05-14,6,糖尿内,1
2710068,0,2024,2024-06-18,26,眼科,1
2710068,0,2024,2024-07-03,26,眼科,1
2710068,0,2024,2024-11-13,26,眼科,1
2710068,0,2024,2024-11-27,26,眼科,1
2710068,0,2024,2025-01-16,26,眼科,1
2710068,0,2024,2025-01-20,26,眼科,1
2710068,0,2024,2025-01-22,26,眼科,1
2710068,0,2024,2025-02-05,26,眼科,1
2710068,0,2024,2025-02-19,26,眼科,1
2710068,0,2024,2025-03-03,26,眼科,1
2710068,0,2024,2024-08-07,2,脳神内,1
2710076,0,2024,2024-11-05,50,消化内,1
2710076,0,2024,2024-05-22,21,皮膚科,1
2710076,0,2024,2024-11-27,2,脳神内,1
2710076,0,2024,2025-02-18,20,脳神外,1
2710084,0,2024,2024-11-05,5,呼吸内,1
2710084,0,2024,2024-10-09,18,整形外,1
2710084,0,2024,2024-05-02,32,歯口外,1
2710084,0,2024,2024-07-17,6,糖尿内,1
2710084,0,2024,2024-08-28,25,耳鼻科,1
2710084,0,2024,2024-12-20,25,耳鼻科,1
2710084,0,2024,2024-12-06,2,脳神内,1
2710084,0,2024,2025-03-14,2,脳神内,1
2710100,0,2024,2024-06-27,48,リウ膠,1
2710100,0,2024,2024-07-09,19,形成外,1
2710100,0,2024,2024-12-05,7,循環内,1
2710100,0,2024,2024-12-18,7,循環内,1
2710100,0,2024,2024-08-24,50,消化内,1
2710100,0,2024,2025-01-10,50,消化内,1
2710100,0,2024,2025-02-22,50,消化内,1
2710100,0,2024,2025-03-07,50,消化内,1
2710100,0,2024,2024-08-20,6,糖尿内,1
2710100,0,2024,2024-06-20,2,脳神内,1
2710100,0,2024,2024-11-20,8,腎臓内,1
2710118,0,2024,2024-06-07,26,眼科,1
2710118,0,2024,2024-07-01,26,眼科,1
2710118,0,2024,2024-07-19,26,眼科,1
2710118,0,2024,2024-08-07,26,眼科,1
2710126,0,2024,2025-02-03,7,循環内,1
2710126,0,2024,2025-02-15,7,循環内,1
2710126,0,2024,2024-07-22,15,心血外,1
2710126,0,2024,2024-07-12,18,整形外,1
2710126,0,2024,2024-08-08,18,整形外,1
2710126,0,2024,2024-11-15,18,整形外,1
2710126,0,2024,2024-12-05,18,整形外,1
2710126,0,2024,2025-02-27,18,整形外,1
2710126,0,2024,2024-06-20,32,歯口外,1
2710126,0,2024,2024-08-02,50,消化内,1
2710126,0,2024,2025-01-27,50,消化内,1
2710126,0,2024,2025-01-29,50,消化内,1
2710126,0,2024,2024-10-31,14,消化外,1
2710126,0,2024,2024-05-21,43,産婦人,1
2710126,0,2024,2024-10-02,21,皮膚科,1
2710126,0,2024,2024-07-19,25,耳鼻科,1
